Date,Open,High,Low,Close,Adj Close,Volume
2025-07-01,43.41999816894531,43.880001068115234,43.209999084472656,43.68000030517578,40.92237854003906,19233200
2025-07-02,43.81999969482422,44.029998779296875,43.43000030517578,43.59000015258789,40.83806228637695,18313900
2025-07-03,43.7400016784668,43.77000045776367,43.41999816894531,43.54999923706055,40.80058288574219,10301300
2025-07-07,43.70000076293945,43.70000076293945,42.66999816894531,42.79999923706055,40.09793472290039,22039300
2025-07-08,42.79999923706055,43.2400016784668,42.540000915527344,43.060001373291016,40.341522216796875,16736200
2025-07-09,42.9900016784668,43.060001373291016,42.470001220703125,42.61000061035156,39.91992950439453,23519800
2025-07-10,41.869998931884766,42.18000030517578,41.599998474121094,42.029998779296875,40.01322555541992,19359300
2025-07-11,41.97999954223633,42.029998779296875,41.4900016784668,41.619998931884766,39.62289810180664,20174300
2025-07-14,41.59000015258789,41.84000015258789,41.47999954223633,41.58000183105469,39.58482360839844,15757300
2025-07-15,41.439998626708984,41.630001068115234,41.099998474121094,41.2599983215332,39.280174255371094,15653200
2025-07-16,41.27000045776367,41.45000076293945,41.15999984741211,41.25,39.27065658569336,17971300
2025-07-17,41.290000915527344,41.349998474121094,40.83000183105469,40.95000076293945,38.985050201416016,18411200
2025-07-18,40.97999954223633,41.119998931884766,40.689998626708984,40.84000015258789,38.88032913208008,21079700
2025-07-21,41.95000076293945,43.08000183105469,41.68000030517578,42.4900016784668,40.45115661621094,47574000
2025-07-22,42.75,43.4900016784668,42.54999923706055,42.959999084472656,40.89860153198242,23521000
2025-07-23,42.400001525878906,42.869998931884766,42.04999923706055,42.84000015258789,40.78435897827149,23357200
2025-07-24,42.900001525878906,43.349998474121094,42.7599983215332,43.08000183105469,41.012847900390625,20411000
2025-07-25,43.02000045776367,43.209999084472656,42.75,43.08000183105469,41.012847900390625,16571500
2025-07-28,43.02000045776367,43.02000045776367,42.2400016784668,42.36000061035156,40.327392578125,18243700
2025-07-29,42.41999816894531,42.97999954223633,42.400001525878906,42.709999084472656,40.66059875488281,13118500
2025-07-30,42.66999816894531,42.88999938964844,42.45000076293945,42.599998474121094,40.555877685546875,13313300
2025-07-31,42.290000915527344,43.11000061035156,42.150001525878906,42.7599983215332,40.708194732666016,25538700
2025-08-01,43.290000915527344,43.470001220703125,42.619998931884766,42.880001068115234,40.82244491577149,20841300
2025-08-04,42.79999923706055,43.029998779296875,42.529998779296875,42.95000076293945,40.88908386230469,13629900
2025-08-05,42.95000076293945,43.099998474121094,42.66999816894531,42.66999816894531,40.62251663208008,14863700
2025-08-06,42.79999923706055,42.79999923706055,42.310001373291016,42.349998474121094,40.317874908447266,17812000
2025-08-07,42.5,43.029998779296875,42.16999816894531,42.95000076293945,40.88908386230469,15543400
2025-08-08,43.099998474121094,43.36000061035156,43.029998779296875,43.150001525878906,41.07948684692383,13057000
2025-08-11,43.22999954223633,43.529998779296875,42.9900016784668,43.18000030517578,41.10804748535156,12914900
2025-08-12,43.34000015258789,43.650001525878906,43.209999084472656,43.25,41.17469024658203,12469300
2025-08-13,43.20000076293945,43.84000015258789,43.0,43.709999084472656,41.61261367797851,14327700
2025-08-14,43.7599983215332,43.790000915527344,43.33000183105469,43.5,41.41269302368164,10582800
2025-08-15,43.56999969482422,44.439998626708984,43.43000030517578,44.2400016784668,42.117183685302734,21239200
2025-08-18,44.349998474121094,44.599998474121094,44.220001220703125,44.38999938964844,42.259986877441406,12692100
2025-08-19,44.5099983215332,45.06999969482422,44.470001220703125,44.939998626708984,42.783592224121094,17944200
2025-08-20,45.08000183105469,45.75,44.95000076293945,45.060001373291016,42.8978385925293,20982100
2025-08-21,44.97999954223633,45.209999084472656,44.869998931884766,45.029998779296875,42.86927032470703,11866800
2025-08-22,45.150001525878906,45.43000030517578,44.25,44.439998626708984,42.30758285522461,19123700
2025-08-25,44.439998626708984,44.47999954223633,43.959999084472656,44.22999954223633,42.107662200927734,16021200
2025-08-26,44.11000061035156,44.41999816894531,43.75,43.959999084472656,41.850616455078125,17328200
2025-08-27,44.02000045776367,44.279998779296875,43.880001068115234,44.27000045776367,42.14574432373047,12046600
2025-08-28,44.099998474121094,44.189998626708984,43.689998626708984,43.93000030517578,41.82205581665039,15842800
2025-08-29,43.970001220703125,44.290000915527344,43.93000030517578,44.22999954223633,42.107662200927734,14792700
2025-09-02,44.15999984741211,44.47999954223633,43.5099983215332,43.79999923706055,41.69829177856445,21123700
2025-09-03,43.5,43.7400016784668,42.880001068115234,43.7400016784668,41.64117431640625,21828500
