Date,Open,High,Low,Close,Adj Close,Volume
2025-07-01,78.95999908447266,83.06999969482422,78.5999984741211,81.80999755859375,79.73269653320312,21800800
2025-07-02,82.05999755859375,82.80999755859375,81.88999938964844,82.38999938964844,80.29796600341797,16052700
2025-07-03,82.55000305175781,82.5999984741211,80.69999694824219,80.93000030517578,78.87503814697266,7734500
2025-07-07,80.94999694824219,81.54000091552734,80.1500015258789,80.9000015258789,78.8458023071289,15777400
2025-07-08,80.94000244140625,82.37999725341797,80.33999633789062,81.37000274658203,79.30387115478516,12752900
2025-07-09,82.37999725341797,84.4800033569336,81.88999938964844,83.70999908447266,81.5844497680664,18394600
2025-07-10,83.63999938964844,85.0,83.16999816894531,84.0199966430664,81.8865737915039,14725600
2025-07-11,84.0199966430664,84.12999725341797,82.26000213623047,83.36000061035156,81.24333953857422,9717400
2025-07-14,83.43000030517578,84.30000305175781,83.11000061035156,83.66999816894531,81.54546356201172,10368700
2025-07-15,83.77999877929688,84.36000061035156,81.30000305175781,81.5199966430664,79.45005798339844,10827000
2025-07-16,81.45999908447266,82.63999938964844,81.45999908447266,82.43000030517578,80.33695220947266,11517800
2025-07-17,81.9800033569336,82.66000366210938,81.33999633789062,81.5199966430664,79.45005798339844,8984800
2025-07-18,81.69999694824219,81.91999816894531,79.86000061035156,79.95999908447266,77.92967224121094,11823600
2025-07-21,80.16000366210938,80.30999755859375,78.94999694824219,79.30999755859375,77.29618072509766,11620800
2025-07-22,79.87000274658203,81.7699966430664,79.87000274658203,81.61000061035156,79.53777313232422,10571000
2025-07-23,82.62000274658203,84.13999938964844,82.41000366210938,83.9800033569336,81.84760284423828,11542100
2025-07-24,84.19999694824219,84.51000213623047,83.5199966430664,84.11000061035156,81.97429656982422,8016700
2025-07-25,84.16000366210938,85.22000122070312,83.83999633789062,84.70999908447266,82.5590591430664,10058800
2025-07-28,84.47000122070312,84.97000122070312,83.87000274658203,84.05999755859375,81.9255599975586,12882000
2025-07-29,79.8499984741211,82.88999938964844,76.66000366210938,82.62999725341797,80.53186798095703,27826400
2025-07-30,82.91000366210938,83.58000183105469,81.5199966430664,81.75,79.67422485351562,13055200
2025-07-31,80.80000305175781,81.48999786376953,77.8499984741211,78.12000274658203,76.13639068603516,19813300
2025-08-01,78.0199966430664,79.87000274658203,77.52999877929688,79.29000091552734,77.27667999267578,11900300
2025-08-04,79.05999755859375,79.98999786376953,78.43000030517578,79.86000061035156,77.83221435546875,13380700
2025-08-05,79.9000015258789,81.12999725341797,79.56999969482422,80.79000091552734,78.73859405517578,9984300
2025-08-06,80.29000091552734,81.31999969482422,79.2699966430664,79.44000244140625,77.42288208007812,13028700
2025-08-07,79.6500015258789,80.81999969482422,78.6500015258789,80.37000274658203,78.32926940917969,10830100
2025-08-08,80.11000061035156,81.16999816894531,80.11000061035156,80.69000244140625,78.6411361694336,6882900
2025-08-11,80.95999908447266,81.63999938964844,79.62999725341797,80.02999877929688,77.99788665771484,8210700
2025-08-12,80.47000122070312,80.94000244140625,79.66999816894531,80.30000305175781,78.26103973388672,7852700
2025-08-13,80.75,82.83999633789062,80.19999694824219,82.70999908447266,80.60984802246094,11043800
2025-08-14,82.01000213623047,83.4000015258789,81.5999984741211,82.76000213623047,80.65857696533203,10217600
2025-08-15,83.72000122070312,84.73999786376953,83.36000061035156,84.20999908447266,82.0717544555664,10481400
2025-08-18,84.26000213623047,85.1500015258789,84.08000183105469,84.22000122070312,82.08150482177734,8273600
2025-08-19,84.37999725341797,85.80000305175781,84.37999725341797,84.93000030517578,82.77347564697266,14307700
2025-08-20,85.30999755859375,86.25,84.55000305175781,84.66000366210938,82.51033782958984,8904700
2025-08-21,84.87999725341797,87.31999969482422,84.5999984741211,86.08000183105469,83.89427947998047,13889000
2025-08-22,87.5,87.83999633789062,86.76000213623047,87.37000274658203,85.15151977539062,11977400
2025-08-25,87.20999908447266,87.38999938964844,84.94999694824219,85.30999755859375,83.1438217163086,9417700
2025-08-26,85.55999755859375,85.58999633789062,84.66999816894531,84.98999786376953,82.83194732666016,14062700
2025-08-27,85.06999969482422,85.4800033569336,83.87999725341797,84.06999969482422,81.93531799316406,10588100
2025-08-28,84.25,84.25,82.6500015258789,83.20999908447266,81.0971450805664,14485300
2025-08-29,83.41999816894531,84.23999786376953,83.27999877929688,84.12000274658203,81.98403930664062,10872900
2025-09-02,84.5,85.5,84.33999633789062,85.4800033569336,83.30950927734375,11642700
2025-09-03,85.37000274658203,85.80999755859375,84.06999969482422,84.18000030517578,82.04251861572266,12714400
2025-09-04,84.19999694824219,84.41000366210938,83.0,84.05000305175781,81.91582489013672,12554800
2025-09-05,83.79000091552734,85.2699966430664,83.25,84.70999908447266,82.5590591430664,13231100
2025-09-08,84.16000366210938,84.31999969482422,82.81999969482422,84.08999633789062,81.95479583740234,13111200
2025-09-09,84.18000030517578,84.80000305175781,84.12999725341797,84.61000061035156,82.46160125732422,9767500
2025-09-10,84.2699966430664,84.56999969482422,83.54000091552734,84.02999877929688,81.89633178710938,13073300
2025-09-11,84.33999633789062,85.55000305175781,84.0,85.1500015258789,82.9878921508789,9667200
2025-09-12,84.62000274658203,85.18000030517578,82.80000305175781,82.80999755859375,80.7072982788086,9939500
2025-09-15,82.11000061035156,82.75,80.91999816894531,81.0199966430664,79.74275207519531,10229800
2025-09-16,81.01000213623047,81.4800033569336,80.54000091552734,81.08999633789062,79.8116455078125,10065900
2025-09-17,80.9800033569336,82.25,80.80000305175781,81.13999938964844,79.8608627319336,12642100
2025-09-18,81.22000122070312,81.69000244140625,80.81999969482422,81.52999877929688,80.24471282958984,10458900
2025-09-19,81.80999755859375,82.4000015258789,81.0,81.51000213623047,80.22502899169922,25627800
2025-09-22,81.76000213623047,81.94000244140625,80.26000213623047,80.4000015258789,79.13253021240234,11986400
2025-09-23,80.08999633789062,81.11000061035156,79.66999816894531,79.95999908447266,78.699462890625,13145300
2025-09-24,79.9000015258789,80.11000061035156,79.33000183105469,79.66999816894531,78.41403198242188,11804200
2025-09-25,79.77999877929688,79.87999725341797,77.58000183105469,77.5999984741211,76.37666320800781,14923800
2025-09-26,78.76000213623047,78.95999908447266,77.69000244140625,78.55999755859375,77.321533203125,12205400
2025-09-29,78.5999984741211,78.80000305175781,78.02999877929688,78.58000183105469,77.34122467041016,12739000
2025-09-30,78.41999816894531,84.0,78.4000015258789,83.93000030517578,82.60688018798828,21636600
2025-10-01,85.19000244140625,90.75,85.19000244140625,90.12999725341795,88.70913696289062,33460900
2025-10-02,89.94999694824219,91.0,88.22000122070312,89.51000213623047,88.09891510009766,14575400
2025-10-03,89.62999725341797,90.6999969482422,88.0999984741211,89.19000244140625,87.7839584350586,12970600
2025-10-06,88.83000183105469,90.30999755859376,88.55000305175781,88.80000305175781,87.40010833740234,11648300
2025-10-07,88.66999816894531,88.94000244140625,87.13999938964844,87.61000061035156,86.22886657714844,9449100
2025-10-08,87.93000030517578,87.93000030517578,86.19999694824219,86.4000015258789,85.0379409790039,9696200
2025-10-09,86.95999908447266,87.80000305175781,86.63999938964844,87.5,86.12060546875,10938200
2025-10-10,87.94000244140625,88.23999786376953,85.91999816894531,85.98999786376953,84.6343994140625,11230700
2025-10-13,85.66000366210938,86.45999908447266,85.23999786376953,85.69999694824219,84.3489761352539,6553900
