Date,Open,High,Low,Close,Adj Close,Volume
2025-07-01,316.92999267578125,324.3800048828125,316.29998779296875,322.5299987792969,319.18426513671875,3836200
2025-07-02,322.989990234375,326.6199951171875,321.3399963378906,325.6099853515625,322.2322998046875,3040200
2025-07-03,325.3299865722656,329.1400146484375,324.17999267578125,328.1300048828125,325.5460510253906,1541800
2025-07-07,327.5199890136719,328.4100036621094,320.260009765625,322.7300109863281,320.1885681152344,2160300
2025-07-08,324.4700012207031,324.4700012207031,316.95001220703125,316.9800109863281,314.4838562011719,2643900
2025-07-09,318.6600036621094,320.92999267578125,317.30999755859375,317.3500061035156,314.8509521484375,2424200
2025-07-10,317.8500061035156,326.1000061035156,317.5,325.239990234375,322.67877197265625,2844400
2025-07-11,322.9800109863281,324.3500061035156,319.20001220703125,319.4700012207031,316.9542236328125,2091200
2025-07-14,319.2900085449219,321.7699890136719,317.67999267578125,320.9200134277344,318.392822265625,1890900
2025-07-15,318.6099853515625,319.45001220703125,310.42999267578125,310.6499938964844,308.20367431640625,3006500
2025-07-16,312.44000244140625,312.489990234375,306.6099853515625,311.8999938964844,309.44384765625,2921900
2025-07-17,310.9200134277344,316.9800109863281,310.5799865722656,315.3500061035156,312.8666687011719,3223300
2025-07-18,311.8599853515625,311.8599853515625,302.510009765625,307.95001220703125,305.52496337890625,5481100
2025-07-21,307.9599914550781,309.1700134277344,302.9700012207031,302.9700012207031,300.5841979980469,2667200
2025-07-22,302.9800109863281,306.1600036621094,301.7300109863281,304.1400146484375,301.7449951171875,2296100
2025-07-23,308.0,309.5899963378906,305.239990234375,308.6600036621094,306.2293395996094,2139100
2025-07-24,308.29998779296875,310.5,307.0,308.25,305.82257080078125,2288100
2025-07-25,309.4200134277344,312.6499938964844,307.510009765625,311.6099853515625,309.1561279296875,2149300
2025-07-28,311.6000061035156,313.5,309.2900085449219,310.739990234375,308.29296875,1653800
2025-07-29,312.9100036621094,313.6199951171875,307.8500061035156,308.5400085449219,306.11029052734375,1796400
2025-07-30,308.54998779296875,308.75,301.3699951171875,303.4100036621094,301.0207214355469,3132400
2025-07-31,301.8999938964844,303.9100036621094,298.07000732421875,299.30999755859375,296.9530029296875,2718200
2025-08-01,294.0299987792969,294.9100036621094,288.3399963378906,294.2699890136719,291.9526672363281,3012900
2025-08-04,295.5400085449219,299.1000061035156,295.5299987792969,298.5899963378906,296.2386474609375,1876000
2025-08-05,299.8500061035156,300.3500061035156,295.2300109863281,296.6400146484375,294.30401611328125,2181000
2025-08-06,297.2099914550781,298.04998779296875,294.44000244140625,295.5400085449219,293.2126770019531,3430500
2025-08-07,297.70001220703125,298.2900085449219,290.6300048828125,294.7300109863281,292.4090881347656,2842500
2025-08-08,297.0,298.1300048828125,294.5400085449219,297.42999267578125,295.0877685546875,1778100
2025-08-11,297.1199951171875,297.44000244140625,294.8900146484375,296.2300109863281,293.89727783203125,2316700
2025-08-12,298.8999938964844,305.07000732421875,298.4800109863281,303.2099914550781,300.822265625,2170500
2025-08-13,304.69000244140625,307.6000061035156,302.42999267578125,306.8699951171875,304.4534606933594,2586800
2025-08-14,305.5400085449219,307.95001220703125,302.510009765625,307.7300109863281,305.30670166015625,2108300
2025-08-15,309.4599914550781,309.80999755859375,304.239990234375,305.4700012207031,303.0644836425781,2728000
2025-08-18,304.2699890136719,307.239990234375,302.7900085449219,307.04998779296875,304.6320495605469,2115100
2025-08-19,306.6600036621094,308.57000732421875,304.57000732421875,306.1000061035156,303.68951416015625,2215800
2025-08-20,305.7300109863281,309.0199890136719,303.8699951171875,308.3999938964844,305.9714050292969,2481700
2025-08-21,306.7900085449219,308.5199890136719,304.0199890136719,308.1700134277344,305.74322509765625,1848500
2025-08-22,310.2200012207031,321.7099914550781,310.1499938964844,319.1600036621094,316.6466979980469,2785200
2025-08-25,319.05999755859375,319.95001220703125,315.4100036621094,315.79998779296875,313.3131103515625,1599600
2025-08-26,315.0199890136719,320.7900085449219,314.1199951171875,320.6000061035156,318.0753173828125,1848600
2025-08-27,319.9200134277344,323.5199890136719,319.510009765625,322.4599914550781,319.9206848144531,1970100
2025-08-28,323.989990234375,327.5400085449219,322.0,326.989990234375,324.41497802734375,2194800
2025-08-29,327.2799987792969,332.05999755859375,326.80999755859375,331.2799987792969,328.6712341308594,2981300
2025-09-02,326.6600036621094,331.3800048828125,322.7099914550781,331.17999267578125,328.572021484375,3225100
2025-09-03,330.75,332.07000732421875,321.4100036621094,323.7099914550781,321.16082763671875,3439000
2025-09-04,325.0,331.0400085449219,322.82000732421875,330.6499938964844,328.0461730957031,2485100
2025-09-05,330.69000244140625,332.4599914550781,325.2300109863281,326.2200012207031,323.65106201171875,2971800
2025-09-08,326.510009765625,327.45001220703125,324.0,325.4100036621094,322.84747314453125,2264400
2025-09-09,322.7900085449219,326.5899963378906,320.79998779296875,324.3399963378906,321.785888671875,2056000
2025-09-10,322.989990234375,324.6499938964844,321.239990234375,323.3500061035156,320.8036804199219,1846600
2025-09-11,323.5,330.69000244140625,322.4200134277344,329.32000732421875,326.7266845703125,2825900
2025-09-12,329.6000061035156,329.6000061035156,324.04998779296875,325.30999755859375,322.74822998046875,2000300
2025-09-15,326.04998779296875,330.2699890136719,326.0,327.260009765625,324.6828918457031,1646300
2025-09-16,327.79998779296875,327.989990234375,323.70001220703125,327.0400085449219,324.4646301269531,1987600
2025-09-17,328.8999938964844,337.5,328.3999938964844,336.0,333.35406494140625,3586500
2025-09-18,338.5,342.4700012207031,335.0,341.6700134277344,338.9794006347656,3204000
2025-09-19,342.5299987792969,344.3599853515625,339.7200012207031,341.1199951171875,338.4337463378906,8632000
2025-09-22,339.510009765625,345.510009765625,338.3800048828125,340.9800109863281,338.29486083984375,3328000
2025-09-23,341.94000244140625,349.19000244140625,340.010009765625,341.4700012207031,338.7809753417969,2697600
2025-09-24,342.9700012207031,345.0,338.510009765625,340.4800109863281,337.7987976074219,2279100
2025-09-25,336.9100036621094,340.7699890136719,334.0,340.17999267578125,337.50115966796875,2223900
2025-09-26,341.45001220703125,343.3299865722656,339.0199890136719,341.67999267578125,338.98931884765625,1728600
2025-09-29,343.760009765625,344.8500061035156,338.5,342.30999755859375,339.6143798828125,1658100
2025-09-30,341.6000061035156,342.9599914550781,328.1499938964844,332.1600036621094,329.5443115234375,3327300
2025-10-01,331.0,335.7699890136719,328.3999938964844,328.55999755859375,325.97265625,2598800
2025-10-02,328.45001220703125,331.9800109863281,326.2799987792969,330.4800109863281,327.8775329589844,1907600
2025-10-03,332.0,332.0400085449219,328.7200012207031,330.239990234375,327.639404296875,2404000
2025-10-06,332.0,334.0,326.25,331.989990234375,329.3756103515625,2116200
2025-10-07,332.6499938964844,334.94000244140625,325.739990234375,327.9700012207031,325.38726806640625,1708900
2025-10-08,328.6700134277344,329.1499938964844,323.5799865722656,323.82000732421875,321.2699890136719,2184300
2025-10-09,326.4800109863281,328.30999755859375,324.04998779296875,324.44000244140625,321.88507080078125,2094800
2025-10-10,325.20001220703125,328.1000061035156,315.95001220703125,316.260009765625,314.5645751953125,2684700
2025-10-13,319.1700134277344,324.3599853515625,319.05999755859375,323.1199951171875,321.3877868652344,1693100
2025-10-14,321.6099853515625,336.3299865722656,320.5,332.8500061035156,331.06561279296875,2810400
2025-10-15,333.8599853515625,336.9200134277344,330.2799987792969,330.6600036621094,328.8873596191406,2186000
2025-10-16,331.0199890136719,332.5,320.0,323.1199951171875,321.3877868652344,3268000
2025-10-17,332.3800048828125,348.70001220703125,331.0,346.6199951171875,344.76177978515625,7025200
2025-10-20,347.3900146484375,350.2200012207031,342.6499938964844,349.4800109863281,347.6064758300781,3465400
2025-10-21,352.0899963378906,356.6700134277344,350.7900085449219,355.2200012207031,353.315673828125,2658400
2025-10-22,355.2799987792969,357.7300109863281,349.17999267578125,352.0,350.1129455566406,2710000
2025-10-23,352.7200012207031,356.17999267578125,350.54998779296875,354.92999267578125,353.0272216796875,1892600
2025-10-24,358.3999938964844,362.3200073242187,356.8699951171875,357.55999755859375,355.64312744140625,2397500
2025-10-27,362.0,362.8399963378906,358.9100036621094,361.6700134277344,359.73114013671875,2179900
2025-10-28,361.2200012207031,362.5299987792969,359.44000244140625,361.0299987792969,359.09454345703125,1416800
2025-10-29,359.0,362.0,355.8800048828125,358.2200012207031,356.2995910644531,1840500
2025-10-30,358.5899963378906,365.75,357.9599914550781,358.8800048828125,356.9560546875,2045100
2025-10-31,357.0,361.989990234375,356.0,360.7300109863281,358.7961730957031,2155600
2025-11-03,361.0,363.5400085449219,358.8500061035156,361.6199951171875,359.6813659667969,1822900
2025-11-04,359.32000732421875,362.5400085449219,356.8500061035156,360.489990234375,358.5574035644531,1887800
2025-11-05,359.69000244140625,367.8200073242187,356.4100036621094,365.7999877929687,363.8389587402344,2195800
2025-11-06,366.0400085449219,369.260009765625,362.4100036621094,365.7300109863281,363.7693481445313,2354600
2025-11-07,364.1400146484375,370.0,361.0,368.5400085449219,366.5643005371094,2752200
2025-11-10,369.4800109863281,371.7999877929687,362.760009765625,367.8800048828125,365.9078369140625,2876800
2025-11-11,367.8900146484375,373.0799865722656,366.260009765625,370.1600036621094,368.1755981445313,2132900
2025-11-12,371.1099853515625,377.2300109863281,370.510009765625,372.7699890136719,370.7715759277344,2961500
2025-11-13,371.0899963378906,373.8900146484375,363.3399963378906,364.7300109863281,362.7746887207031,2273500
2025-11-14,361.7999877929687,362.2000122070313,355.3999938964844,357.17999267578125,355.2651672363281,2943500
2025-11-17,356.2200012207031,358.2300109863281,339.3999938964844,341.25,339.42059326171875,3599000
2025-11-18,336.8500061035156,343.7300109863281,334.1000061035156,340.6600036621094,338.8337707519531,4216800
